File,Component_,FileName,FileSize,Version,Language,Attributes,Sequence
filD3E9F5D89A1990802929CC335D0A1451,cmp3DA21DDB9CB1F2E7327B30262C6E70FD,7vr2ylsv.nrm|echo_es-ES_ex.nrm,971790,,,512,1487
filDF61219EA6808F86486F4FA6FC341F4C,cmp7803B3050AA77D117BCAA55E0C0E004E,st6wrtr4.phm|echo_es-ES_ex.phm,78,,,512,1581
fil0F7641ABE63FE045ABC0E920AF7B4188,cmpCF3AEE00B1479A00C712C149FE2E8EB5,f9xwkk_a.th|echo_es-ES_ex.th,1,,,512,102
fil9058FF93C028E4D2ABF5435E10B5EE85,cmpBC26E56941EED79C01AB0F70B974199C,oaqtyn4j.amp|echo_es-ES_hq.amp,935196,,,512,974
fil98B2CAF6B46D84C4D1EA142A3FB3A3CC,cmpE3A0EAB6CCF2B06CDB8AB5FB333F3FF8,mybwuarr.dsp|echo_es-ES_hq.dsp,168252,,,512,1041
filEA3CE4C4F3A0FF1FD8F147CFDBAC93C1,cmpD575E1790BD37B78938D8DD262A45C30,ytn-ceup.nrm|echo_es-ES_hq.nrm,971790,,,512,1647
fil4BC39ABD280AB756ACF3C6A42AF5ACEA,cmpCF1E64D4B39BE077F850674DD81C5092,spmbf3eg.phm|echo_es-ES_hq.phm,78,,,512,527
fil98E1C8D43D0D19BDF65486311003FBC3,cmpC4A9540A3134A57291B12EB863FB9FE5,w-37_ddk.th|echo_es-ES_hq.th,3,,,512,1043
fil786FA3D8A1CF7B98299BAB9E7196C1F4,cmp7F0122A0768AF95D4AE44442138C9917,90pnwxud.amp|echo_es-MX_ex.amp,3521136,,,512,824
filF3941B6351940627CFE55553361753CA,cmp23090C311C25058C439BFE05787CB750,dximqqut.ehs|echo_es-MX_ex.ehsc,3521468,,,512,1716
filA0379F9B2C576AFFD596614EF9DA5A89,cmp2BD6E6F14D8C5966EE4906F52B63D8DC,olezds6g.eth|echo_es-MX_ex.eth,3,,,512,1095
fil2119E810A950122DE159D6286F4A4AA8,cmp914DF341132C42A6E3FDD11DDDFFBB1E,7n5xxmuy.hsc|echo_es-MX_ex.hsc,3521468,,,512,218
fil09E2E50AC9FE507B3F00E4C76E59E822,cmp7E6C4223196454BA0553D26EEB1C59BE,-vxo2z-u.nrm|echo_es-MX_ex.nrm,971790,,,512,69
filEE75CB8DF13244712C9AFDCEA6F20DD4,cmp8902E65B791060F551A1FA0C7FBFDDBB,kbze-gyq.phm|echo_es-MX_ex.phm,78,,,512,1672
filB765A4E392765AAC9E89217CB28025C9,cmpDD56999A87DB0C9916941DC7B71C5667,dofz2r7j.th|echo_es-MX_ex.th,1,,,512,1271
fil22B916989A72118B1E1EBA5E75E0FC63,cmp16E99883B2F4E7461BD70118627BE769,uty4htf8.amp|echo_es-MX_hq.amp,935196,,,512,232
fil15C0CB8F8B0F02002D98AF37A0170182,cmp4B5A5201282D12408AE04F7E885D730A,ed3fogr1.dsp|echo_es-MX_hq.dsp,168252,,,512,140
fil29D6655E0EC72DA3448F6CF3BE257DF1,cmp1B02E6CE57F5F8C59E6B93358E7C51DF,ufxiopwp.nrm|echo_es-MX_hq.nrm,971790,,,512,291
fil65598BC28680184FADA6F0390BAC2A94,cmp5CA7B30AB3D6435226E47060564FDE4C,x8wvqiw1.phm|echo_es-MX_hq.phm,78,,,512,696
fil7DA52F10E7637856B9AB03A826C9DCF2,cmp48D124EB0DC1CA8403893EC7797E0AF5,j_xnb1hr.th|echo_es-MX_hq.th,3,,,512,854
filE00F78562129D2DD96ADD431924DF7FF,cmp1D8F91996EED989FE73170E8E2D441B6,8yfgpvts.amp|echo_fr-CA_ex.amp,9804680,,,512,1585
filA32E0DFAA0A686F248C7A680E632CAB5,cmpAAEDBF77E6C72998DFCEA0892A3040CF,gyym1yvy.ehs|echo_fr-CA_ex.ehsc,9805012,,,512,1112
fil2EBBF3FBD9EE5E36ACB662B1193FC1BC,cmpEE56349D71DE52896C17DD3FADA6A534,ma16mcnh.eth|echo_fr-CA_ex.eth,4,,,512,330
fil15C6FA1362B3C6AE3FE394C64A8B3B35,cmpF440991AEA8AA401A0CF206B0DB1CC49,qj7lqhxn.hsc|echo_fr-CA_ex.hsc,9805012,,,512,141
filBAD7C22E34ACB7911676EEF9B05D1AAE,cmp6F70D54A667F81D9238508BC90547682,u6j2x5u0.nrm|echo_fr-CA_ex.nrm,971790,,,512,1297
filDB897A70E8D5536AABF612FC604BFEC6,cmpB80D42186D64F3EA4EAAC478F28605A9,jbvpgqpb.phm|echo_fr-CA_ex.phm,78,,,512,1546
filD4A2D26058AAB7B62EF5B6188409D502,cmp9091FFADC1F9FAD46E7825E49EA5DF23,tnj56rv2.th|echo_fr-CA_ex.th,3,,,512,1495
fil38CD622E9FD1EA344550A925E1A23D5B,cmpE5782458AF42AE83C68DDA121E4DDC9A,4mnepljk.amp|echo_fr-CA_hq.amp,862168,,,512,391
fil0E537FA711ABFF6F91D615DB5D1D5998,cmpF247F57604E630443A855D950DCED62B,olsdvdzr.dsp|echo_fr-CA_hq.dsp,165644,,,512,93
filE39C2323F9B7BAA80F0EC23C2AAC41AF,cmp59F3C41ACF2CCDD5D7C8CB3E8B26B2F0,gqvilyvz.nrm|echo_fr-CA_hq.nrm,971790,,,512,1608
filB68F4AFC44A51799702858EA7924CB84,cmp357065603695AF560D95F1BE7B64A8A1,hu3in5z_.phm|echo_fr-CA_hq.phm,78,,,512,1265
fil121676BF0F185DFEF3F14BF6C333933D,cmpD12AB8CF4A49A295700CE85F57145F14,-8krm0s6.th|echo_fr-CA_hq.th,3,,,512,119
fil3AB5000609CCF8E5249B4BDFA65BBD5E,cmp6453AD1C51587C8C384EC3A3995DA524,ephexw8h.amp|echo_fr-FR_ex.amp,9804680,,,512,405
fil473017504DD22C40A9C70B02B7BA8F41,cmpA9CBC3F5DF29F66D1F6D5C97DEEB66AC,hudmubts.ehs|echo_fr-FR_ex.ehsc,9805012,,,512,493
filC490FB46B9FA678B7AA7E4CBF74B72BD,cmpBB762CA6F4DA5C2DD8A47DE35BCD3871,frqk93og.eth|echo_fr-FR_ex.eth,3,,,512,1374
filC4F8A3572B11D6D412474A500A4A6936,cmp3E68BDDDF7D1C7FAB7A32B28958A8881,1mrpbnaw.hsc|echo_fr-FR_ex.hsc,9805012,,,512,1376
filB118493AEE2149E0A56201816D0A14AD,cmp53CC1C5BE7A6295B1E564939FBAA1861,bdebff4l.nrm|echo_fr-FR_ex.nrm,971790,,,512,1224
filAB35A4A61439B86135B4222AAB1301AB,cmpAC2D0474019BBFCA7148A7E437989827,crpiswzj.phm|echo_fr-FR_ex.phm,78,,,512,1181
filDD17D898338619F68D76D12636AB4E1C,cmp1D5951FABC15C8427A2DEDC0EC2EDFCA,3stuzcmx.th|echo_fr-FR_ex.th,4,,,512,1563
fil3F68D8757E5494F9E9DB5235AA550245,cmpEC385243BF6746CC2D9ABA43BCDDE2A7,hou6t29q.amp|echo_fr-FR_hq.amp,862168,,,512,432
fil53C9C138B2FB55DDB82EC4D5ACFA6506,cmpD91A0FFACB11DA83EDEBF2B7DA6E8985,fcqckaer.dsp|echo_fr-FR_hq.dsp,165644,,,512,581
filFC860A3DFC349888779F1B622A57BCE0,cmp78E78938AB386C4EA3432A1CA3595F09,crtfodkt.nrm|echo_fr-FR_hq.nrm,971790,,,512,1779
fil13B7215E7B1F0A25094B88E27ECFC771,cmp01F303C2CFC4A62545661DE31827F6B0,p3pzlsgg.phm|echo_fr-FR_hq.phm,78,,,512,130
fil777D1C8A9E5C9B89AB91238EED7776F7,cmp6B9C15C0EA9F2401FB567C76326AC800,jbkw1bcv.th|echo_fr-FR_hq.th,3,,,512,815
filA9AB9449E670DCAED2A3B61207E1C068,cmp0D5C267109A1D38ED28756037205F865,rvvhioil.amp|echo_it-IT_ex.amp,3521136,,,512,1168
fil4A9C6EB0EEA02C6B557CA2784D24A2C7,cmp676096CAA3AAB44244395095FB5FFDD4,epoe7pkl.ehs|echo_it-IT_ex.ehsc,3521468,,,512,520
fil9D6F0B8D429EFE88A6FE4E2BD06D9E61,cmpFE7D054C0836DFD30E5C608C2FBE6210,xo93xlgn.eth|echo_it-IT_ex.eth,4,,,512,1077
filC13F30EE60FF2ED0F61790AB0AB1E744,cmp62F3D66151600BD9934091E2F8C38140,ms8ymxib.hsc|echo_it-IT_ex.hsc,3521468,,,512,1348
fil2A27906D761BF1768BCFBE073192B3F2,cmpDA5277D232889AD9218BB16CAA2C69CB,irzta-xu.nrm|echo_it-IT_ex.nrm,971790,,,512,294
fil5187C14ED57398C0337D7012D76BD0FC,cmp550C9784FE3B24FF0B7A2C30E81AEAF7,inmem4tq.phm|echo_it-IT_ex.phm,78,,,512,564
fil18B72E25F79D06F0D604063ACDAFF63B,cmp4B0C4BBE544660C7490A937965771420,pygbbhnl.th|echo_it-IT_ex.th,3,,,512,158
filA8C29144FB222ED4351E85D3217E1482,cmp8CF527887CE12105BA126A9A3B547AC8,kudceudv.amp|echo_it-IT_hq.amp,879440,,,512,1155
fil95448CEF5CB0F8D562B1AC802420E3EC,cmp6FB6D95F1E57ABFAB6945C679EFC25C4,ujnwbcy4.dsp|echo_it-IT_hq.dsp,167028,,,512,1011
filD486F0A17282BE63CC4EF923F463D658,cmpA73876D28CC30D4CDA409501D79C53FE,lqit6roh.nrm|echo_it-IT_hq.nrm,971790,,,512,1494
fil2793ED16BDDDA0E34E382255BE587D72,cmpE7B66B7DF2BB29A78E4680866771B7A3,l9cfwajq.phm|echo_it-IT_hq.phm,78,,,512,273
fil7D9447D545B8B96C8776ACA10784B71E,cmp93AA36C52C01163DBDA11FA737AA7AA7,oadlhijn.th|echo_it-IT_hq.th,1,,,512,852
filB974CF862F2741FA509175C945C94BF2,cmpB45AB5742EB1090D0BA1CEFB85001655,akdyhfnw.amp|echo_ja-JP_ex.amp,9997252,,,512,1287
filF532866EA3A46057FDC12BC580621DF8,cmp4EFD79771266B60C1B6EFD8D5986AA88,lvwtlnwc.ehs|echo_ja-JP_ex.ehsc,9997584,,,512,1725
fil069786609DC8F71286BB8EEEF4CB7EF3,cmp4E93DE327110262B5E5376C4E0E5A0FF,zogv_egw.eth|echo_ja-JP_ex.eth,3,,,512,45
filCE929C4473785A8F25AFB7C396BAE088,cmpC53CF724C350B698B18CAB298F4AD63C,53yozlth.hsc|echo_ja-JP_ex.hsc,9997584,,,512,1451
filA7A798AAC977FCA9E70A39FBB7CF3187,cmp8212FA097E9384A07CEDABD8043CFACD,htws4w7f.nrm|echo_ja-JP_ex.nrm,971790,,,512,1144
fil819F600E5B8A2BE4C4135D336F61E442,cmpADE3BED789C68FE3131A3552F4FF0CEB,h2det1ee.phm|echo_ja-JP_ex.phm,78,,,512,877
fil65C0E6971C739C59B58ADDFD8704F007,cmp18A4E2D0C19310D8F208301FA135A52B,a4dqxlxm.th|echo_ja-JP_ex.th,3,,,512,699
fil7728EBAB0184DA095984C6533AEE60E1,cmpEF7615AB73200E835C987CFFBC333A5D,qaipqq1s.amp|echo_ja-JP_hq.amp,894564,,,512,812
filB40C875C222AEEFF75FBE0FDAD5F3EA9,cmpBF2E19B2623FC24C784A47002D90A076,lzopwgll.dsp|echo_ja-JP_hq.dsp,166444,,,512,1248
filABCA12225C4B712D0D100FA64EACA00C,cmp74C0644E516603273E292E4113C3108F,twu8zkdn.nrm|echo_ja-JP_hq.nrm,971790,,,512,1185
fil294C86D8AA07A4A80CF8457228374EE6,cmp8D98FE69EB1DC1B4A4E72488688EC7D5,pxokgdyx.phm|echo_ja-JP_hq.phm,78,,,512,288
fil2D4DD401B3BDB6148A18F39DF109CA82,cmp552A1639E908C322EFEABFB192A1A314,pgymiysr.th|echo_ja-JP_hq.th,3,,,512,315
fil12F152D8CA2B38C66880B6578E70C49B,cmpAA29EB96D0095F2CFBE9E929B2B129B6,xdk8dwzu.con|fuj_constraints.conf,38,,,512,125
fil5BF6DFC543983F449FCB6C2F93E9440C,cmp790E3B65989279A80A3EB4DA464EC93D,9rgcjwhe.alc|fuj_ja-JP_ex.alco,16,,,512,632
fil120C5ADC208AAE0C9CF9CCFF3C696312,cmp32C4A69755010AA989F4830399A964C6,43wgttvi.amp|fuj_ja-JP_ex.amp,1665508,,,512,117
fil3334CE84E3F7976C358C2E786F08B278,cmpD367F6FA4B05FB79A8BC1D7D18DB7409,fy0aetuh.ehs|fuj_ja-JP_ex.ehsc,1665852,,,512,356
fil50D70BC57A5A822172782460EFB019D8,cmpA2A0BCA63D591CB9CEB9C10C3D335605,vm8njidb.eth|fuj_ja-JP_ex.eth,3,,,512,558
filE25576C7FCA70F44014E64B50564B0FB,cmpAF50029DF3CF90F841F724FE706C3ECD,pphluo_w.hsc|fuj_ja-JP_ex.hsc,1665852,,,512,1599
fil0DFB842DC81CB7177390C015F7CF2E94,cmpEF584B5F6A5C563046BED5E6D4588500,nocg3wob.nrm|fuj_ja-JP_ex.nrm,971790,,,512,86
fil6B10AD61A7C59632B39DC1CD72A84ACC,cmp80D9A651138ADA9164E71FCF761628DF,tiqbyrr6.phm|fuj_ja-JP_ex.phm,90,,,512,739
fil0B4D0557EA66C7AEB66A67B4E3EAE74B,cmp665396346B30911625EE15C46611500F,tq3a3dsk.th|fuj_ja-JP_ex.th,1,,,512,78
fil73BAF9D14EBA5AD176D06372159BB6AF,cmp65CAD9BACE07C1F0AD0CF2424665A187,aol1os3q.amp|fuj_ja-JP_hq.amp,901844,,,512,794
filBF15201352D49DAB582C3538DA21F460,cmp8C6A33E71E8068BBD51E4F4D9679BC63,y_wzss6p.dsp|fuj_ja-JP_hq.dsp,167628,,,512,1335
filB1603BB2052C2A86CE3800216F4B1285,cmpDD06C03893D2E0D9C6C8F85D4C3B9FC0,smgy1jbv.nrm|fuj_ja-JP_hq.nrm,971790,,,512,1229
filFAB3740972D2E553B73C05AE105FF75B,cmpD6690277F29AAFD4E17D81760DA7A195,1wyou2pi.phm|fuj_ja-JP_hq.phm,90,,,512,1767
fil803FE86F591D8AB26D941B188DF76243,cmp4A321B30AE4C287FF2E487F2F73B8CCB,au4jndi0.th|fuj_ja-JP_hq.th,3,,,512,868
filCC0C93CC1B6989DA4F93ECD03E9B16AE,cmpEB0F42DE002BA66C887181BEA6BA3932,rmjcbrw5.con|heyclova_constraints.conf,38,,,512,1432
fil39127E5A9ADF74A73838FCF274289B6C,cmp0690744B77C4750EA3DBCF06ED9FDC88,doe8nyyj.amp|heyclova_ko-KR_ex.amp,1461912,,,512,394
fil82CC742CEDC21C07BA9BC39C3E3967AD,cmp4BF900CFAB459E2F4AA83183A3FC62A9,j9l_qwyq.ehs|heyclova_ko-KR_ex.ehsc,1462256,,,512,883
fil2DD3A8000B72E0056EBB3C1551F8EAED,cmp98DB76C7546746EA34133ACB3ECDFC64,ivmsp-ky.eth|heyclova_ko-KR_ex.eth,3,,,512,320
fil249968D8A7BA5121E9C9E4AED85A3DC0,cmp72D95EE607B97236580B12EA86145ACB,yvsqtckx.hsc|heyclova_ko-KR_ex.hsc,1462256,,,512,251
filCE9044D83D5CDBAB48FE583115F460BD,cmpC8D409ACAFBD9D7CE9DCBB254CC98914,whezisju.nrm|heyclova_ko-KR_ex.nrm,971790,,,512,1450
fil0079E3272F20739627A9100DA7C686CF,cmp25E596F9F306A43341AFAECD764AF924,7acbmqax.phm|heyclova_ko-KR_ex.phm,90,,,512,6
fil7A1E4CF37DA81AF03EBE52D65924A120,cmpF29C0F3411FB2D37AE2DEF104E928C7C,wubpwisi.th|heyclova_ko-KR_ex.th,3,,,512,832
filA6E036BAB7911BBF9386C0FCDE8259B4,cmp41658AE91CE50946CE6D29F586B0B613,efitrx5t.amp|heyclova_ko-KR_hq.amp,988376,,,512,1137
fil5E6AE7360ABB6D80064D5B361FA8D600,cmpE21679B1B96B5D423894C0BE4C7F91E2,iii-pw6i.dsp|heyclova_ko-KR_hq.dsp,174824,,,512,649
fil69019665C4E9C1F77DEAFC39AC686B4A,cmpDDB11587DC69C3E7BE30061D2FA79317,zb07hqea.nrm|heyclova_ko-KR_hq.nrm,971790,,,512,725
fil4B7DB5434E73ED670F57552D4FCE8775,cmpB360ECC9809BA9F89A2669FF9D366AF6,bmv1-7om.phm|heyclova_ko-KR_hq.phm,84,,,512,524
fil0BFA4DE2FCE8A9A0C9F7C4790D4462EC,cmp6EFAB872066649CDDCD4CD0FC4DB3303,lkf8smzt.th|heyclova_ko-KR_hq.th,3,,,512,81
filA216B01D17804BDC2CE94E222A1A3720,cmpC5FA6D06660AD8918C2730CD572E23F2,xncomgyy.con|hilg_constraints.conf,38,,,512,1105
fil70A1DAFEC262F4665424DD9B628375AF,cmpC9736FFAF5D445636EC622CBF38C57FF,5qtvbr6u.amp|hilg_ko-KR_ex.amp,1461912,,,512,777
fil137775201CF3CA05F94CAA62AC6AC8F1,cmp8AFE4CA7DEB79EB551FC7A7E7D3667B8,5pivap2e.ehs|hilg_ko-KR_ex.ehsc,1462250,,,512,127
filC2BFE53A0555113FB1B885225A39919E,cmpB8486F0CCBF0716E539AC1A5F4411235,swv3mmsy.eth|hilg_ko-KR_ex.eth,1,,,512,1359
filB7EAF71DD46182323FA49B13D859949E,cmp7C2D74B5D6589A6B92A5084FF70E0D55,s8t2uqes.hsc|hilg_ko-KR_ex.hsc,1462250,,,512,1275
fil2D31DECE9159508505E8EBF350F28586,cmp20932A665D43A13C30EAD484A5A87A48,29ic7fon.nrm|hilg_ko-KR_ex.nrm,971790,,,512,314
fil9536104374D54DA95242D6BCDC1B11B8,cmpCA368AAFF215641A3F5EDB990BE35499,uhmauowz.phm|hilg_ko-KR_ex.phm,84,,,512,1009
filF8D6BAD87153BFA3884AEAF5F58A1BBC,cmp197F3DA917A6B8565014757FE75143C8,tkgzrbjf.th|hilg_ko-KR_ex.th,4,,,512,1751
fil41EA136DB08A268214E06CB13F850D5B,cmpF34C76C556B0CDEB80D04840925F2553,i9zbftee.amp|hilg_ko-KR_hq.amp,912624,,,512,452
fil28A017E0A759BDA72B40C1E87CA57DFF,cmp1A9C5558CF7647D18789C8AB5708A199,phpex9ux.dsp|hilg_ko-KR_hq.dsp,174188,,,512,281
filC847CA2887543D0A4DE741815D505D3B,cmp8131ACF59336961D7C2B6D96E4DA8E99,zxp7-t09.nrm|hilg_ko-KR_hq.nrm,971790,,,512,1403
fil48955C600D72F82A7016A0BCB3DECFAB,cmpDE9E0C07CA6333DD27ED60726280ED6F,jsxc3xxi.phm|hilg_ko-KR_hq.phm,84,,,512,507
fil90B843F165D328449F1ACF7265E444F6,cmpEEEC726FAA16F5173804BAF6DD254F22,2iwevv62.th|hilg_ko-KR_hq.th,4,,,512,976
fil4A6D6BBDE88057BE6CE67FC50B098D95,cmp1A4C2B9E85E5595E4D0DA93B5CAEA822,muj8gylk.con|cortana_constraints.conf,38,,,512,518
fil6D1294181724839A2198C0EB256D7A44,cmp9E2D71E8B31392AF2747159A640EB925,6qiriodh.con|IntelHwKws.config,8638,,,512,750
fil11BC393FE60D8FA6082CC433497C97AC,cmp5B30ED1E640A525C2F53A99BC5133CB9,p44ljmlw.dll|IntelHwKws.dll,844856,1.0.0.333,1033,512,115
fil56FB93BCB72A48EB826DFBC9500337C0,cmp81C471FB43FF9B5D49FBD470575D4CAA,iycmzamq.txt|ReleaseNotes.txt,2409,,,512,603
fil45F0102972A1684CBB13A0A011958416,cmpEFECC382D556D59187FC38993A21E0F8,ac2znn5x.amp|cortana_de-DE_ex.amp,9671268,,,512,485
fil74D0A4829826407C923A50F53AAA2193,cmp0C675B6AC5ACEC13270BCC6157233A7E,vztlxtx4.ehs|cortana_de-DE_ex.ehsc,9671618,,,512,801
fil7548FE264D5A50B11D8F9CC8AADF7568,cmp6B85E6658606D0A06B7E3C882114D30F,knnd2sob.eth|cortana_de-DE_ex.eth,4,,,512,807
filACD15CCC303B7AE12F696704C3AC50EF,cmp85418381A4F6C1D7212FCF80F3B9540B,g5ayt_zf.hsc|cortana_de-DE_ex.hsc,9671618,,,512,1198
fil8BA489138A294A0BC9B67E64800675B5,cmp301DBA245CC0820C503EC7B7BB09D511,w6gpapai.nrm|cortana_de-DE_ex.nrm,971790,,,512,941
fil9E295A168447CA204CA8045C91484893,cmpAB462FF702FFECFD88A120CC562DED3E,8flvwnqn.phm|cortana_de-DE_ex.phm,96,,,512,1082
fil1D87BEF774B5A0E9C031070425E87DB8,cmp67EF6CDF77D0118C78C9DF6D3B1A26A1,o5bjyv5o.th|cortana_de-DE_ex.th,3,,,512,194
filA1E008F55E52E8AAB64E3978813984E5,cmp5364AA061C311188AC39D15E30E0ACB8,h3t6olew.amp|cortana_de-DE_hq.amp,883928,,,512,1101
fil269D343F72F4B14A0EC859D1EEA477FC,cmp2377426A8229B2393A2B3A1DD3ACB176,xaki5gds.dsp|cortana_de-DE_hq.dsp,170904,,,512,268
filFBF2C289D091BC2FBEA4B00A8B3C53A3,cmpE167467F730E425E7CE26C486DA0A4B9,s7bmguex.nrm|cortana_de-DE_hq.nrm,971790,,,512,1775
fil4BDCA6D92A6CF0E01935452E45C58A5C,cmpB24FD87D9B1BC1157E225B1B8A49C584,nnhu5vjh.phm|cortana_de-DE_hq.phm,96,,,512,529
fil1CA8A68EE4D70E8FD5301481B4D950C4,cmp66AB3E36CE8E1B0DF33F0C19038E4911,3xqnkqg5.th|cortana_de-DE_hq.th,3,,,512,188
fil23F5C94C2A618B6D8E60FA509494EC04,cmp1D7C91D846248AE021A9E378984BCFE2,nprlbxcb.amp|cortana_en-AU_ex.amp,9671268,,,512,242
filB9335DEE13F2516243FE2F8F640CBDF1,cmpD092A6707765F3FDFE695041A7D88E58,3xazuacy.ehs|cortana_en-AU_ex.ehsc,9671618,,,512,1286
fil1B56EBA53853EBB09FF34D6B58FFAC79,cmp8C965D6972CC94AFC653B31A34A42D7A,qaeet5i3.eth|cortana_en-AU_ex.eth,3,,,512,179
filB9A661B32C7E66D30CF5A5227FBDF83A,cmp719BEAB1AE3BC9C49304566FDEEF9D11,appcive_.hsc|cortana_en-AU_ex.hsc,9671618,,,512,1290
fil28C5864AE6774057A4EA63436C017158,cmp6DD42DD6A03DF59FB331C9BFC9EEDE29,c4apxzpf.nrm|cortana_en-AU_ex.nrm,971790,,,512,283
fil4EF5AEE7BEC3ECFC96BDFCB53B465A5D,cmp285E842296DD3C3E9747E10F0D07BF73,upvcd0nq.phm|cortana_en-AU_ex.phm,96,,,512,548
fil18568DED70304B2F83DC7CED8CF93AC0,cmp227E0AC9469DC4D4428E6E12212B6C79,lbm_hjcc.th|cortana_en-AU_ex.th,4,,,512,155
filC5C8BFB3A3BB1DA2D842F02CDE582D34,cmpCF8719FDA8D7E0D15C8591D37E3FE099,ng1n1plh.amp|cortana_en-AU_hq.amp,907276,,,512,1389
filD76CF3E39B7C14FA72D6DEF7DD5A77F0,cmp526D0629B36E3050DB47261AC1D3422F,0clveeyr.dsp|cortana_en-AU_hq.dsp,172500,,,512,1518
fil3450698A35C6FB6EA20C86210A922C1A,cmp405B26FD04D64E894F785F0DE4001CE8,akdqbdn0.nrm|cortana_en-AU_hq.nrm,971790,,,512,363
fil9DC208ACDBC55CE53B26A7E452712478,cmp256F33C7E1964C96F00BAC8D203D4F3A,m-zscuvp.phm|cortana_en-AU_hq.phm,96,,,512,1080
filF49F6DC98B3302E16F810FBEBC4BB16E,cmp05B909BEA93FAD7C1A63576A587A44F8,9fctshz6.th|cortana_en-AU_hq.th,4,,,512,1723
fil3FCB66B6CA562A24AFBA2D3653824BCC,cmp7F136C4735F2AEEB9FBA0F4C29271BA7,sfonrxh8.amp|cortana_en-CA_ex.amp,9671268,,,512,435
filC707064C6977DD29E89841CD73AC08E5,cmpB7A6B4A7BBDA12FBDD1D2EBEFD724EB9,ji0uwtm1.ehs|cortana_en-CA_ex.ehsc,9671618,,,512,1398
fil91C528C3B7EEADCCA663B24FEF8C6861,cmp4E775E78B4983E661C2E23A578D6F3F1,nemdg3zg.eth|cortana_en-CA_ex.eth,3,,,512,991
fil3BA169CA8CEBCA346A43C8515C4D7677,cmp7FCB3C7DC7523FBD51C2E13836018B77,bhck1oad.hsc|cortana_en-CA_ex.hsc,9671618,,,512,411
filD7B40956BFB10A24133D5A95ABC20938,cmp7A5EF434601D9F04BDE3AB860C8B763D,opou1vwk.nrm|cortana_en-CA_ex.nrm,971790,,,512,1519
fil3E293E62BE88429C32CD989BC7C56FDB,cmp3667C6AB4619A937BC5394015024C6AF,nuq0scow.phm|cortana_en-CA_ex.phm,96,,,512,425
fil77F6B882E47E1A62D780686A84165FBF,cmp15DE6E9A1D5183117100DB219075E0E4,xbrx_4uw.th|cortana_en-CA_ex.th,3,,,512,819
filE6FEF5CB9C7F0D111958813720002D10,cmp5E73B1F2A2877D6AF451D6CBF7395E98,zb9_weza.amp|cortana_en-CA_hq.amp,907276,,,512,1628
fil79BC391B10E73180B7D670E633860680,cmp0924FBB7807C2D7D07F5F36C535E3908,yhvi2mfy.dsp|cortana_en-CA_hq.dsp,172500,,,512,829
fil00BA2AA7BE188CFB6C5BB8B3564F8DD0,cmp6460D9F5EF3450FF36957B23AC364DC9,jr8xmuwy.nrm|cortana_en-CA_hq.nrm,971790,,,512,8
filC5ACB4A6F36E5003676425003EF66339,cmp939808EEB5B1A0B9578E6729AEC5BC42,uxmly680.phm|cortana_en-CA_hq.phm,96,,,512,1387
fil021A19067EF5F036F472512E553C7B20,cmp2B8EE8B14EB1CDBF98F4510395EB4206,anycnksp.th|cortana_en-CA_hq.th,4,,,512,19
fil03A39A9EA18866CDFF17762193241443,cmpD7C82A2212583CB9139EEECD61C6CA50,xqe8pbhf.amp|cortana_en-GB_ex.amp,9671268,,,512,26
filEA0B1B552AA62E3E594DC2FEDF36D08C,cmpBBF853EFAA963EE224891AC722145B4A,udc6gbiq.ehs|cortana_en-GB_ex.ehsc,9671618,,,512,1644
fil03C964D6C827CF5426F2323F09CCDD22,cmp39F8D9DBBE2D26286F112643429AB758,cxqvkq7h.eth|cortana_en-GB_ex.eth,4,,,512,27
filA6F8FB7075C8D8F2F6F68644C4FDD156,cmpABAFE931C433D7EF6E4B18050C23AA52,bk4fv1oz.hsc|cortana_en-GB_ex.hsc,9671618,,,512,1138
filB637BE94A8CF44625984610E952DC724,cmp29FF7575EF13D785C50768163C2836D0,t4ja33wv.nrm|cortana_en-GB_ex.nrm,971790,,,512,1261
fil4CCA29E93EBE34078D051E142807E219,cmp52036DAC1D840C0F0EE6603A24E92D5C,x9hg1epn.phm|cortana_en-GB_ex.phm,96,,,512,533
filDC4442A60EFF1C5FDD4213053954F541,cmpE098AEDF153BA43E422ACC75389D789B,ftjjux-z.th|cortana_en-GB_ex.th,3,,,512,1556
filF0E0DE2A1997F08A82B59D4394A6D854,cmp265D71C8E3185DABF97246BBBDAB178C,-lesmch5.amp|cortana_en-GB_hq.amp,883928,,,512,1693
fil9B211B67355EF4355791A3E093961BC8,cmpB5BABB690F6C61A9954DFF155F1755AF,5d9kn37k.dsp|cortana_en-GB_hq.dsp,170904,,,512,1058
fil47B86A01097EACA76855C51E194D3AA1,cmpADCCEB2BF568A9EC6AFF547E1F003BDB,cvq38vf6.nrm|cortana_en-GB_hq.nrm,971790,,,512,498
filD216FD2FD917CAC3837BB31AA2DBB190,cmpC1D5B9C069B5820AD8989BA07117EF13,3g3yifko.phm|cortana_en-GB_hq.phm,96,,,512,1474
fil36A17431814F6B7F2805FC6F6C0E5E41,cmpAE9A4A1646FE75D2A7F33A465943BD01,aqjqx4da.th|cortana_en-GB_hq.th,3,,,512,380
filCC2CF69030F04E5D438C0DD50946024D,cmp6DB1DA95E3653EA60CDBE89CF9CBEB56,t-onxb1y.amp|cortana_en-IN_ex.amp,9671268,,,512,1434
